      frame            row_id        type  landmark_index         x         y             z
2069     25       25-face-440        face             440  0.445949  0.392893 -6.813416e-02
2070     25       25-face-441        face             441  0.465574  0.323646 -5.578464e-04
2071     25       25-face-442        face             442  0.488893  0.313835 -7.614695e-03
2072     25       25-face-443        face             443  0.510886  0.310205 -1.217427e-02
2073     25       25-face-444        face             444  0.530128  0.311209 -1.199513e-02
2074     25       25-face-445        face             445  0.544722  0.316220 -7.596459e-03
2075     25       25-face-446        face             446  0.557876  0.338224  8.072307e-03
2076     25       25-face-447        face             447  0.610573  0.369487  5.028534e-02
2077     25       25-face-448        face             448  0.549002  0.354842 -2.215995e-03
2078     25       25-face-449        face             449  0.533785  0.358828 -6.793814e-03
2079     25       25-face-450        face             450  0.513735  0.360046 -7.852132e-03
2080     25       25-face-451        face             451  0.494041  0.358562 -5.444951e-03
2081     25       25-face-452        face             452  0.477960  0.355561 -9.515839e-04
2082     25       25-face-453        face             453  0.466268  0.352200  1.143934e-03
2083     25       25-face-454        face             454  0.621945  0.373173  9.619872e-02
2084     25       25-face-455        face             455  0.470695  0.409688 -4.326978e-02
2085     25       25-face-456        face             456  0.445849  0.374054 -4.573418e-02
2086     25       25-face-457        face             457  0.442892  0.401227 -6.879588e-02
2087     25       25-face-458        face             458  0.438022  0.409058 -6.243025e-02
2088     25       25-face-459        face             459  0.445098  0.404176 -6.282932e-02
2089     25       25-face-460        face             460  0.468157  0.414466 -3.813083e-02
2090     25       25-face-461        face             461  0.434760  0.409794 -6.555887e-02
2091     25       25-face-462        face             462  0.436218  0.413787 -5.054780e-02
2092     25       25-face-463        face             463  0.464489  0.343209  8.925797e-03
2093     25       25-face-464        face             464  0.456370  0.346280  3.226605e-03
2094     25       25-face-465        face             465  0.451094  0.347949 -5.249163e-03
2095     25       25-face-466        face             466  0.535545  0.333724 -4.359432e-04
2096     25       25-face-467        face             467  0.545485  0.326720 -1.410819e-03
2097     25    25-left_hand-0   left_hand               0       NaN       NaN           NaN
2098     25    25-left_hand-1   left_hand               1       NaN       NaN           NaN
2099     25    25-left_hand-2   left_hand               2       NaN       NaN           NaN
2100     25    25-left_hand-3   left_hand               3       NaN       NaN           NaN
2101     25    25-left_hand-4   left_hand               4       NaN       NaN           NaN
2102     25    25-left_hand-5   left_hand               5       NaN       NaN           NaN
2103     25    25-left_hand-6   left_hand               6       NaN       NaN           NaN
2104     25    25-left_hand-7   left_hand               7       NaN       NaN           NaN
2105     25    25-left_hand-8   left_hand               8       NaN       NaN           NaN
2106     25    25-left_hand-9   left_hand               9       NaN       NaN           NaN
2107     25   25-left_hand-10   left_hand              10       NaN       NaN           NaN
2108     25   25-left_hand-11   left_hand              11       NaN       NaN           NaN
2109     25   25-left_hand-12   left_hand              12       NaN       NaN           NaN
2110     25   25-left_hand-13   left_hand              13       NaN       NaN           NaN
2111     25   25-left_hand-14   left_hand              14       NaN       NaN           NaN
2112     25   25-left_hand-15   left_hand              15       NaN       NaN           NaN
2113     25   25-left_hand-16   left_hand              16       NaN       NaN           NaN
2114     25   25-left_hand-17   left_hand              17       NaN       NaN           NaN
2115     25   25-left_hand-18   left_hand              18       NaN       NaN           NaN
2116     25   25-left_hand-19   left_hand              19       NaN       NaN           NaN
2117     25   25-left_hand-20   left_hand              20       NaN       NaN           NaN
2118     25         25-pose-0        pose               0  0.423849  0.388389 -1.048811e+00
2119     25         25-pose-1        pose               1  0.470590  0.333913 -1.002683e+00
2120     25         25-pose-2        pose               2  0.503273  0.334142 -1.002524e+00
2121     25         25-pose-3        pose               3  0.533210  0.335766 -1.003137e+00
2122     25         25-pose-4        pose               4  0.388736  0.340480 -9.324485e-01
2123     25         25-pose-5        pose               5  0.365791  0.344925 -9.314164e-01
2124     25         25-pose-6        pose               6  0.342190  0.350215 -9.320601e-01
2125     25         25-pose-7        pose               7  0.598679  0.368902 -6.002234e-01
2126     25         25-pose-8        pose               8  0.342986  0.384095 -2.368923e-01
2127     25         25-pose-9        pose               9  0.501997  0.447516 -9.090409e-01
2128     25        25-pose-10        pose              10  0.387587  0.454272 -8.078545e-01
2129     25        25-pose-11        pose              11  0.849122  0.692506 -4.266271e-01
2130     25        25-pose-12        pose              12  0.216378  0.657370 -9.110587e-02
2131     25        25-pose-13        pose              13  0.960392  0.999718 -2.468226e-01
2132     25        25-pose-14        pose              14 -0.068193  0.854077 -1.063207e+00
2133     25        25-pose-15        pose              15  1.033002  1.339751 -1.913179e-02
2134     25        25-pose-16        pose              16  0.168790  0.414202 -2.088293e+00
2135     25        25-pose-17        pose              17  1.067504  1.441142 -3.920846e-02
2136     25        25-pose-18        pose              18  0.225989  0.316104 -2.354310e+00
2137     25        25-pose-19        pose              19  1.004850  1.435181 -9.138506e-02
2138     25        25-pose-20        pose              20  0.269213  0.313354 -2.134271e+00
2139     25        25-pose-21        pose              21  0.971239  1.404954 -4.695117e-02
2140     25        25-pose-22        pose              22  0.271229  0.361202 -2.055568e+00
2141     25        25-pose-23        pose              23  0.707573  1.329771 -1.934431e-01
2142     25        25-pose-24        pose              24  0.252596  1.354144  1.986066e-01
